fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,1.867068447412354,44.51605660972078,58.32597713489265
10.0,100.0,1.8775575959933222,44.50334646058029,58.264197912871936
10.0,100.0,1.8880467445742906,44.48948952204967,58.200904336877684
10.0,100.0,1.8985358931552587,44.47448731868631,58.1361033705469
10.0,100.0,1.9090250417362271,44.45834150105108,58.06980214336156
10.0,100.0,1.9195141903171953,44.44105384552668,58.00200794986421
10.0,100.0,1.9300033388981637,44.422626254122214,57.932728248855305
10.0,100.0,1.9404924874791318,44.40306075426395,57.86197066257274
10.0,100.0,1.9509816360601002,44.38235949857223,57.789742975853144
10.0,100.0,1.9614707846410684,44.360524764624635,57.71605313527535
10.0,100.0,1.9719599332220368,44.33755895470546,57.640909248286235
10.0,100.0,1.982449081803005,44.31346459554133,57.56431958230862
10.0,100.0,1.9929382303839733,44.288244338023254,57.48629256383167
10.0,100.0,2.0034273789649415,44.26190095691497,57.406836777483875
10.0,100.0,2.01391652754591,44.23443735054765,57.325960965088555
