fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
11.5,132.25,4.405442404006678,24.239781841866126,30.478479952223694
11.5,132.25,4.415931552587646,24.20189847857791,30.42335688223823
11.5,132.25,4.426420701168614,24.16510191616142,30.369782541831846
11.5,132.25,4.436909849749583,24.129396203019652,30.31776282531928
11.5,132.25,4.447398998330551,24.094785267539077,30.267303455973714
11.5,132.25,4.457888146911519,24.061272917657362,30.218409985396995
11.5,132.25,4.468377295492488,24.028862840444425,30.171087792908835
11.5,132.25,4.478866444073456,23.997558601696795,30.12534208495503
11.5,132.25,4.489355592654424,23.967363645545323,30.081177894534612
11.5,132.25,4.499844741235393,23.938281294076173,30.038600080646077
11.5,132.25,4.51033388981636,23.910314746965412,29.99761332775286
11.5,132.25,4.520823038397329,23.883467081126945,29.9582221452679
11.5,132.25,4.5313121869782975,23.857741250373948,29.920430867057497
11.5,132.25,4.541801335559265,23.83314008509395,29.884243650964542
11.5,132.25,4.552290484140234,23.809666291937404,29.849664478351052
11.5,132.25,4.5627796327212025,23.787322453519874,29.816697153660066
11.5,132.25,4.57326878130217,23.766111028137935,29.78534530399719
11.5,132.25,4.583757929883139,23.746034349498686,29.755612378731474
11.5,132.25,4.5942470784641065,23.72709462646298,29.72750164911588
11.5,132.25,4.604736227045075,23.709293942802425,29.701016207927445
11.5,132.25,4.615225375626044,23.69263425697013,29.676158969126973
11.5,132.25,4.6257145242070115,23.677117401885198,29.65293266753842
11.5,132.25,4.63620367278798,23.662745084731107,29.63133985854804
11.5,132.25,4.646692821368949,23.64951888676785,29.61138291782322
11.5,132.25,4.657181969949916,23.63744026315799,29.593064041051115
11.5,132.25,4.667671118530885,23.62651054280654,29.576385243697054
11.5,132.25,4.678160267111853,23.61673092821477,29.561348360782844
11.5,132.25,4.688649415692821,23.6081024953479,29.547955046684805
11.5,132.25,4.69913856427379,23.600626193516714,29.53620677495183
11.5,132.25,4.709627712854758,23.594302845273138,29.526104838143212
11.5,132.25,4.720116861435726,23.58913314631971,29.517650347686455
11.5,132.25,4.730606010016695,23.585117665433074,29.510844233754995
11.5,132.25,4.741095158597663,23.582256844401364,29.505687245165852
11.5,132.25,4.751584307178631,23.580550997975628,29.502179949297247
11.5,132.25,4.7620734557596,23.580000313835193,29.500322732026184
11.5,132.25,4.772562604340568,23.580604852566996,29.500115797685993
11.5,132.25,4.783051752921536,23.582364547658948,29.50155916904384
11.5,132.25,4.793540901502504,23.585279205507227,29.50465268729824
11.5,132.25,4.8040300500834725,23.589348505437606,29.509396012096502
11.5,132.25,4.814519198664441,23.594571999740687,29.515788621572213
11.5,132.25,4.825008347245409,23.60094911372122,29.52382981240261
11.5,132.25,4.8354974958263774,23.60847914576128,29.533518699886002
11.5,132.25,4.845986644407346,23.617161267397492,29.544854218039077
11.5,132.25,4.856475792988314,23.626994523412147,29.557835119714184
11.5,132.25,4.866964941569282,23.637977831938343,29.572459976736575
11.5,132.25,4.87745409015025,23.650109984578975,29.5887271800615
11.5,132.25,4.887943238731219,23.663389646539695,29.606634939951256
11.5,132.25,4.898432387312187,23.67781535677577,29.626181286172088
11.5,132.25,4.908921535893155,23.693385528152824,29.647364068210948
11.5,132.25,4.919410684474124,23.71009844762147,29.67018095551213
11.5,132.25,4.929899833055092,23.72795227640576,29.69462943773364
11.5,132.25,4.94038898163606,23.746945050205497,29.720706825023406
11.5,132.25,4.950878130217029,23.767074679412374,29.74841024831524
11.5,132.25,4.961367278797996,23.788338949339845,29.777736659644447
11.5,132.25,4.971856427378965,23.81073552046677,29.8086828324832
11.5,132.25,4.9823455759599335,23.834261928694897,29.841245362095535
11.5,132.25,4.992834724540901,23.858915585619854,29.87542066591191
11.5,132.25,5.00332387312187,23.884693778815993,29.911204983923383
11.5,132.25,5.0138130217028385,23.911593672134835,29.948594379095326
11.5,132.25,5.024302170283806,23.939612306017036,29.9875847378005
11.5,132.25,5.034791318864775,23.968746597818054,30.028171770271705
11.5,132.25,5.045280467445743,23.9989933421473,30.070351011073765
11.5,132.25,5.055769616026711,24.030349211220784,30.114117819594746
11.5,132.25,5.06625876460768,24.062810755227233,30.159467380556563
11.5,132.25,5.0767479131886475,24.096374402707696,30.2063947045448
11.5,132.25,5.087237061769616,24.13103646094841,30.254894628557572
11.5,132.25,5.097726210350585,24.166793116387097,30.304961816573613
11.5,132.25,5.108215358931552,24.203640435032614,30.356590760139383
11.5,132.25,5.118704507512521,24.24157436289765,30.409775778975032
11.5,132.25,5.12919365609349,24.280590726444817,30.46451102159939
11.5,132.25,5.139682804674457,24.320685233045868,30.52079046597382
11.5,132.25,5.150171953255426,24.36185347145389,30.578607920164657
11.5,132.25,5.160661101836394,24.40409091228867,30.637957023024505
11.5,132.25,5.171150250417362,24.44739290853508,30.69883124489214
11.5,132.25,5.181639398998331,24.49175469605425,30.761223888310838
11.5,132.25,5.192128547579299,24.537171394107773,30.825128088765247
11.5,132.25,5.202617696160267,24.58363800589473,30.89053681543673
11.5,132.25,5.213106844741236,24.631149419101362,30.957442871976752
11.5,132.25,5.223595993322204,24.67970040646357,31.025838897298705
11.5,132.25,5.234085141903172,24.729285626342076,31.09571736638786
11.5,132.25,5.24457429048414,24.779899623310023,31.167070591129125
11.5,132.25,5.2550634390651085,24.83153682875323,31.239890721152985
11.5,132.25,5.265552587646077,24.884191561482915,31.31416974469927
11.5,132.25,5.276041736227045,24.93785802836064,31.389899489498482
11.5,132.25,5.2865308848080135,24.992530324935743,31.46707162367098
11.5,132.25,5.297020033388982,25.048202436094975,31.545677656643754
11.5,132.25,5.30750918196995,25.104868236724222,31.62570894008441
11.5,132.25,5.317998330550918,25.162521492382425,31.70715666885274
11.5,132.25,5.328487479131886,25.22115585998756,31.79001188196956
11.5,132.25,5.338976627712855,25.280764888514422,31.87426546360245
11.5,132.25,5.349465776293823,25.34134201970439,31.959908144068763
11.5,132.25,5.359954924874791,25.40288058878707,32.04693050085558
11.5,132.25,5.37044407345576,25.465373825213426,32.13532295965621
11.5,132.25,5.380933222036728,25.528814853400753,32.22507579542365
11.5,132.25,5.391422370617696,25.593196693489183,32.31617913344064
11.5,132.25,5.401911519198665,25.65851226210951,32.40862295040593
11.5,132.25,5.412400667779633,25.724754373162575,32.50239707553709
11.5,132.25,5.422889816360601,25.791915738609923,32.597491191689684
11.5,132.25,5.43337896494157,25.859988969275562,32.69389483649213
11.5,132.25,5.443868113522537,25.928966575658947,32.79159740349688
11.5,132.25,5.454357262103506,25.998840968759087,32.8905881433475
11.5,132.25,5.4648464106844745,26.069604460909332,32.99085616496106
11.5,132.25,5.475335559265442,26.141249266623277,33.09239043672655
11.5,132.25,5.485824707846411,26.213767503451372,33.19517978771864
11.5,132.25,5.4963138564273795,26.287151192848036,33.29921290892655
11.5,132.25,5.506803005008347,26.361392261049538,33.40447835449838
11.5,132.25,5.517292153589316,26.436482539962338,33.510964543000476
11.5,132.25,5.5277813021702835,26.512413768061606,33.61865975869142
11.5,132.25,5.538270450751252,26.589177591300334,33.72755215281126
11.5,132.25,5.548759599332221,26.66676556402831,33.83762974488493
11.5,132.25,5.5592487479131885,26.745169149921374,33.94888042404038
11.5,132.25,5.569737896494157,26.824379722920682,34.06129195034123
11.5,132.25,5.580227045075126,26.904388568181602,34.174851956133125
11.5,132.25,5.590716193656093,26.9851868830326,34.289547947404614
11.5,132.25,5.601205342237062,27.066765777943814,34.40536730516182
11.5,132.25,5.61169449081803,27.149116277504895,34.52229728681655
11.5,132.25,5.622183639398998,27.232229321412706,34.64032502758859
11.5,132.25,5.632672787979967,27.316095765467967,34.75943754192076
11.5,132.25,5.643161936560935,27.400706382581383,34.87962172490779
11.5,132.25,5.653651085141903,27.486051863788912,35.00086435373821
11.5,132.25,5.664140233722872,27.572122819275776,35.12315208914893
11.5,132.25,5.67462938230384,27.658909779409623,35.24647147689292
11.5,132.25,5.685118530884808,27.746403195782477,35.370808949219665
11.5,132.25,5.695607679465776,27.834593442261088,35.49615082636757
11.5,132.25,5.706096828046745,27.923470816046112,35.62248331806918
11.5,132.25,5.716585976627713,28.01302553873969,35.74979252506857
11.5,132.25,5.727075125208681,28.103247757421116,35.878064440650256
11.5,132.25,5.7375642737896495,28.19412754573096,36.007284952180356
11.5,132.25,5.748053422370618,28.285654904963266,36.13743984265945
11.5,132.25,5.758542570951586,28.377819765165434,36.26851479228644
11.5,132.25,5.7690317195325544,28.470611986246215,36.400495380034215
11.5,132.25,5.779520868113523,28.564021359091456,36.53336708523638
11.5,132.25,5.790010016694491,28.6580376066871,36.66711528918452
11.5,132.25,5.800499165275459,28.752650385249986,36.801725276736825
11.5,132.25,5.810988313856427,28.84784928536598,36.937182237937066
11.5,132.25,5.821477462437396,28.94362383313505,37.07347126964383
11.5,132.25,5.831966611018364,29.039963491323682,37.210577377170274
11.5,132.25,5.842455759599332,29.136857660524324,37.348485475934005
11.5,132.25,5.852944908180301,29.234295680321345,37.48718039311643
11.5,132.25,5.863434056761269,29.332266830464008,37.62664686933223
11.5,132.25,5.873923205342237,29.430760332046,37.76686956030834
11.5,132.25,5.884412353923206,29.529765348691186,37.907833038571916
11.5,132.25,5.894901502504173,29.629270987745898,38.049521795147726
11.5,132.25,5.905390651085142,29.729266301477477,38.19192024126472
11.5,132.25,5.9158797996661106,29.82974028827856,38.335012710070764
11.5,132.25,5.926368948247078,29.930681893877583,38.4787834583565
11.5,132.25,5.936858096828047,30.032080012555088,38.623216668287576
11.5,132.25,5.9473472454090155,30.133923488365376,38.76829644914464
11.5,132.25,5.957836393989983,30.236201116364025,38.914006839071824
11.5,132.25,5.968325542570952,30.338901643840742,39.06033180683302
11.5,132.25,5.9788146911519195,30.442013771557225,39.207255253575354
11.5,132.25,5.989303839732888,30.545526154990398,39.35476101460057
11.5,132.25,5.999792988313857,30.649427405580667,39.50283286114362
11.5,132.25,6.0102821368948245,30.75370609198469,39.65145450215788
11.5,132.25,6.020771285475793,30.85835074133317,39.800609586107676
11.5,132.25,6.031260434056762,30.96334984049323,39.950281702767434
11.5,132.25,6.041749582637729,31.068691837334875,40.100454385026836
11.5,132.25,6.052238731218698,31.174365142002088,40.25111111070274
11.5,132.25,6.062727879799667,31.28035812818807,40.40223530435709
11.5,132.25,6.073217028380634,31.386659134414153,40.553810339120304
11.5,132.25,6.083706176961603,31.49325646531293,40.70581953852068
11.5,132.25,6.094195325542571,31.600138392915095,40.85824617831934
11.5,132.25,6.104684474123539,31.70729315793956,41.011073488349965
11.5,132.25,6.115173622704508,31.81470897108732,41.164284654363996
11.5,132.25,6.125662771285476,31.922374014338654,41.31786281988072
11.5,132.25,6.136151919866444,32.03027644225312,41.47179108804154
11.5,132.25,6.146641068447413,32.13840438327292,41.62605252346912
11.5,132.25,6.157130217028381,32.246745941029154,41.78063015413083
11.5,132.25,6.167619365609349,32.35528919565042,41.93550697320567
11.5,132.25,6.178108514190317,32.464022205074386,42.09066594095559
11.5,132.25,6.1885976627712855,32.57293300636177,42.246089986600325
11.5,132.25,6.199086811352254,32.68200961701231,42.40176201019527
11.5,132.25,6.209575959933222,32.791240036283185,42.557664884513
11.5,132.25,6.2200651085141905,32.90061224650946,42.713781456927734
11.5,132.25,6.230554257095159,33.0101142144261,42.87009455130222
11.5,132.25,6.241043405676127,33.11973389249196,43.02658696987764
11.5,132.25,6.251532554257095,33.229459220215375,43.18324149516582
11.5,132.25,6.262021702838063,33.339278125480845,43.34004089184323
11.5,132.25,6.272510851419032,33.44917852587749,43.49696790864762
11.5,132.25,6.283,33.55914833002814,43.65400528027563
