Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
55,247680.1826,0.0000,753880.0245,0.0000,247950.0834,0.0000,741671.6902,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9599,0.0000,6.0509,0.0000,3.1727,0.0000,5.9001,0.0000,1.8452,0.0000,7.8262,0.0000,2.1192,0.0000,7.4454,0.0000,0.7986,0.0000,0.8036,0.0000,0.7984,0.0000,0.8038,0.0000,24.7294,0.0000,75.2706,0.0000,25.0550,0.0000,74.9450,0.0000
56,243373.8465,0.0000,736618.2142,0.0000,238611.1245,0.0000,723322.3534,0.0000,0.0045,0.0000,0.0066,0.0000,0.0046,0.0000,0.0063,0.0000,2.9084,0.0000,6.0019,0.0000,2.9500,0.0000,5.9557,0.0000,1.7816,0.0000,7.6996,0.0000,1.8336,0.0000,7.5866,0.0000,0.7986,0.0000,0.8036,0.0000,0.7987,0.0000,0.8038,0.0000,24.8343,0.0000,75.1657,0.0000,24.8054,0.0000,75.1946,0.0000
57,232059.3355,0.0000,715418.3710,0.0000,227569.0078,0.0000,701403.0550,0.0000,0.0044,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8362,0.0000,6.0113,0.0000,2.9500,0.0000,6.2340,0.0000,1.6942,0.0000,7.7245,0.0000,1.8332,0.0000,8.3058,0.0000,0.7986,0.0000,0.8036,0.0000,0.7986,0.0000,0.8035,0.0000,24.4923,0.0000,75.5077,0.0000,24.4969,0.0000,75.5031,0.0000
58,244420.5986,0.0000,725410.9177,0.0000,238824.1106,0.0000,714306.7532,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0063,0.0000,2.9209,0.0000,6.0015,0.0000,2.8944,0.0000,6.1784,0.0000,1.7970,0.0000,7.6994,0.0000,1.7661,0.0000,8.1566,0.0000,0.7986,0.0000,0.8036,0.0000,0.7989,0.0000,0.8035,0.0000,25.2024,0.0000,74.7976,0.0000,25.0568,0.0000,74.9432,0.0000
59,241728.8666,0.0000,762528.4931,0.0000,244328.7243,0.0000,744510.3073,0.0000,0.0044,0.0000,0.0068,0.0000,0.0045,0.0000,0.0065,0.0000,2.9544,0.0000,6.0303,0.0000,3.2283,0.0000,6.0114,0.0000,1.8386,0.0000,7.7757,0.0000,2.1933,0.0000,7.7275,0.0000,0.7986,0.0000,0.8037,0.0000,0.7983,0.0000,0.8037,0.0000,24.0704,0.0000,75.9296,0.0000,24.7086,0.0000,75.2914,0.0000
60,244079.3519,0.0000,749417.1697,0.0000,245703.7747,0.0000,731961.6998,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.9168,0.0000,6.1062,0.0000,3.6180,0.0000,6.3454,0.0000,1.7919,0.0000,7.9709,0.0000,2.7509,0.0000,8.6051,0.0000,0.7986,0.0000,0.8036,0.0000,0.7978,0.0000,0.8035,0.0000,24.5677,0.0000,75.4323,0.0000,25.1317,0.0000,74.8683,0.0000
61,243146.1534,0.0000,746364.2510,0.0000,234552.0263,0.0000,733476.2856,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9057,0.0000,5.9906,0.0000,3.2840,0.0000,6.3454,0.0000,1.7782,0.0000,7.6710,0.0000,2.2696,0.0000,8.6002,0.0000,0.7986,0.0000,0.8036,0.0000,0.7983,0.0000,0.8033,0.0000,24.5724,0.0000,75.4276,0.0000,24.2299,0.0000,75.7701,0.0000
62,232102.6185,0.0000,725803.3858,0.0000,214954.9308,0.0000,716308.1465,0.0000,0.0044,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8367,0.0000,6.0048,0.0000,2.8944,0.0000,6.6237,0.0000,1.6951,0.0000,7.7087,0.0000,1.7661,0.0000,9.3639,0.0000,0.7986,0.0000,0.8037,0.0000,0.7989,0.0000,0.8031,0.0000,24.2302,0.0000,75.7698,0.0000,23.0821,0.0000,76.9179,0.0000
63,232383.0987,0.0000,730109.7777,0.0000,222900.9663,0.0000,712129.8982,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0062,0.0000,2.8402,0.0000,6.0404,0.0000,3.1170,0.0000,6.6237,0.0000,1.6990,0.0000,7.7993,0.0000,2.0455,0.0000,9.3675,0.0000,0.7986,0.0000,0.8036,0.0000,0.7984,0.0000,0.8032,0.0000,24.1439,0.0000,75.8561,0.0000,23.8389,0.0000,76.1611,0.0000
64,239411.3046,0.0000,754269.7423,0.0000,236376.4184,0.0000,745235.6002,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.9261,0.0000,6.0540,0.0000,2.9500,0.0000,6.4567,0.0000,1.8031,0.0000,7.8345,0.0000,1.8332,0.0000,8.9029,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8033,0.0000,24.0934,0.0000,75.9066,0.0000,24.0804,0.0000,75.9196,0.0000
65,229105.7225,0.0000,740450.7211,0.0000,218814.4354,0.0000,725101.0591,0.0000,0.0043,0.0000,0.0066,0.0000,0.0044,0.0000,0.0063,0.0000,2.8652,0.0000,6.0331,0.0000,2.6717,0.0000,7.0133,0.0000,1.7289,0.0000,7.7814,0.0000,1.5048,0.0000,10.4860,0.0000,0.7985,0.0000,0.8036,0.0000,0.7989,0.0000,0.8027,0.0000,23.6300,0.0000,76.3700,0.0000,23.1816,0.0000,76.8184,0.0000
66,236770.8312,0.0000,736949.9548,0.0000,224841.0896,0.0000,721689.8422,0.0000,0.0045,0.0000,0.0066,0.0000,0.0046,0.0000,0.0063,0.0000,2.8295,0.0000,6.0046,0.0000,2.7831,0.0000,6.1784,0.0000,1.6864,0.0000,7.7064,0.0000,1.6332,0.0000,8.1582,0.0000,0.7986,0.0000,0.8036,0.0000,0.7990,0.0000,0.8035,0.0000,24.3161,0.0000,75.6839,0.0000,23.7542,0.0000,76.2458,0.0000
67,238638.3997,0.0000,727005.5631,0.0000,236475.2338,0.0000,710287.7047,0.0000,0.0045,0.0000,0.0064,0.0000,0.0046,0.0000,0.0060,0.0000,2.8518,0.0000,6.1087,0.0000,3.5067,0.0000,5.2878,0.0000,1.7127,0.0000,7.9770,0.0000,2.5842,0.0000,5.9985,0.0000,0.7985,0.0000,0.8036,0.0000,0.7978,0.0000,0.8049,0.0000,24.7129,0.0000,75.2871,0.0000,24.9772,0.0000,75.0228,0.0000
68,219410.1819,0.0000,745758.6184,0.0000,208521.0403,0.0000,729395.6438,0.0000,0.0042,0.0000,0.0067,0.0000,0.0044,0.0000,0.0064,0.0000,2.8093,0.0000,5.9857,0.0000,3.2283,0.0000,6.3454,0.0000,1.6621,0.0000,7.6590,0.0000,2.1937,0.0000,8.6018,0.0000,0.7986,0.0000,0.8036,0.0000,0.7984,0.0000,0.8034,0.0000,22.7328,0.0000,77.2672,0.0000,22.2324,0.0000,77.7676,0.0000
69,226978.8448,0.0000,749462.3085,0.0000,216359.9138,0.0000,736631.2276,0.0000,0.0043,0.0000,0.0067,0.0000,0.0043,0.0000,0.0064,0.0000,2.8386,0.0000,6.0154,0.0000,3.1170,0.0000,6.0114,0.0000,1.6970,0.0000,7.7336,0.0000,2.0451,0.0000,7.7261,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8037,0.0000,23.2455,0.0000,76.7545,0.0000,22.7032,0.0000,77.2968,0.0000
70,233674.3878,0.0000,714650.2711,0.0000,222524.9514,0.0000,705097.8663,0.0000,0.0044,0.0000,0.0064,0.0000,0.0043,0.0000,0.0062,0.0000,2.8559,0.0000,6.0049,0.0000,3.6180,0.0000,6.5124,0.0000,1.7180,0.0000,7.7072,0.0000,2.7515,0.0000,9.0553,0.0000,0.7986,0.0000,0.8036,0.0000,0.7979,0.0000,0.8032,0.0000,24.6408,0.0000,75.3592,0.0000,23.9887,0.0000,76.0113,0.0000
71,228134.3307,0.0000,723021.9024,0.0000,210270.3846,0.0000,708970.0375,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0062,0.0000,2.7882,0.0000,5.9818,0.0000,3.4510,0.0000,6.3454,0.0000,1.6374,0.0000,7.6479,0.0000,2.5048,0.0000,8.6034,0.0000,0.7986,0.0000,0.8036,0.0000,0.7981,0.0000,0.8035,0.0000,23.9849,0.0000,76.0151,0.0000,22.8744,0.0000,77.1256,0.0000
72,227569.7553,0.0000,726063.2584,0.0000,217802.6892,0.0000,715621.4474,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8460,0.0000,6.0069,0.0000,3.1727,0.0000,6.2340,0.0000,1.7060,0.0000,7.7115,0.0000,2.1188,0.0000,8.3026,0.0000,0.7986,0.0000,0.8035,0.0000,0.7984,0.0000,0.8034,0.0000,23.8635,0.0000,76.1365,0.0000,23.3337,0.0000,76.6663,0.0000
73,236921.5927,0.0000,738943.4672,0.0000,230317.8438,0.0000,725311.7213,0.0000,0.0044,0.0000,0.0066,0.0000,0.0043,0.0000,0.0063,0.0000,2.8956,0.0000,6.0209,0.0000,3.2840,0.0000,6.4567,0.0000,1.7660,0.0000,7.7471,0.0000,2.2705,0.0000,8.8995,0.0000,0.7986,0.0000,0.8035,0.0000,0.7984,0.0000,0.8032,0.0000,24.2781,0.0000,75.7219,0.0000,24.1012,0.0000,75.8988,0.0000
74,234073.0482,0.0000,755662.5351,0.0000,231435.0260,0.0000,747097.0938,0.0000,0.0043,0.0000,0.0067,0.0000,0.0043,0.0000,0.0066,0.0000,2.9273,0.0000,6.0652,0.0000,3.1727,0.0000,6.1227,0.0000,1.8050,0.0000,7.8632,0.0000,2.1192,0.0000,8.0118,0.0000,0.7986,0.0000,0.8036,0.0000,0.7984,0.0000,0.8035,0.0000,23.6501,0.0000,76.3499,0.0000,23.6512,0.0000,76.3488,0.0000
75,231552.1236,0.0000,758863.0968,0.0000,223184.3097,0.0000,743726.8268,0.0000,0.0043,0.0000,0.0068,0.0000,0.0043,0.0000,0.0065,0.0000,2.8958,0.0000,6.0013,0.0000,3.5067,0.0000,6.0671,0.0000,1.7658,0.0000,7.6982,0.0000,2.5863,0.0000,7.8668,0.0000,0.7985,0.0000,0.8036,0.0000,0.7981,0.0000,0.8035,0.0000,23.3793,0.0000,76.6207,0.0000,23.0822,0.0000,76.9178,0.0000
76,225611.4350,0.0000,718729.8941,0.0000,207746.6737,0.0000,703260.7942,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0062,0.0000,2.8215,0.0000,5.9463,0.0000,3.0614,0.0000,6.4567,0.0000,1.6767,0.0000,7.5576,0.0000,1.9738,0.0000,8.8995,0.0000,0.7986,0.0000,0.8036,0.0000,0.7986,0.0000,0.8032,0.0000,23.8909,0.0000,76.1091,0.0000,22.8041,0.0000,77.1959,0.0000
77,225069.4606,0.0000,704168.1448,0.0000,214787.6085,0.0000,691056.1369,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0060,0.0000,2.8147,0.0000,6.0107,0.0000,2.8944,0.0000,6.2340,0.0000,1.6682,0.0000,7.7211,0.0000,1.7644,0.0000,8.3026,0.0000,0.7985,0.0000,0.8035,0.0000,0.7986,0.0000,0.8034,0.0000,24.2209,0.0000,75.7791,0.0000,23.7113,0.0000,76.2887,0.0000
78,234603.8671,0.0000,715069.4796,0.0000,224453.0860,0.0000,699910.5683,0.0000,0.0044,0.0000,0.0063,0.0000,0.0043,0.0000,0.0060,0.0000,2.8673,0.0000,6.1038,0.0000,3.0057,0.0000,6.2340,0.0000,1.7313,0.0000,7.9643,0.0000,1.9031,0.0000,8.3074,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8036,0.0000,24.7036,0.0000,75.2964,0.0000,24.2819,0.0000,75.7181,0.0000
79,244501.2679,0.0000,765644.3391,0.0000,246192.2134,0.0000,752580.9223,0.0000,0.0044,0.0000,0.0068,0.0000,0.0044,0.0000,0.0066,0.0000,2.9883,0.0000,6.0549,0.0000,2.9500,0.0000,6.5680,0.0000,1.8808,0.0000,7.8364,0.0000,1.8340,0.0000,9.2055,0.0000,0.7986,0.0000,0.8036,0.0000,0.7988,0.0000,0.8030,0.0000,24.2046,0.0000,75.7954,0.0000,24.6495,0.0000,75.3505,0.0000
80,240341.0295,0.0000,757768.2325,0.0000,241577.9882,0.0000,740801.1533,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0064,0.0000,2.9374,0.0000,6.0821,0.0000,3.6736,0.0000,5.9557,0.0000,1.8172,0.0000,7.9078,0.0000,2.8362,0.0000,7.5866,0.0000,0.7986,0.0000,0.8036,0.0000,0.7978,0.0000,0.8038,0.0000,24.0796,0.0000,75.9204,0.0000,24.5911,0.0000,75.4089,0.0000
81,234262.3489,0.0000,726535.4679,0.0000,223679.2320,0.0000,707947.7561,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0062,0.0000,2.8631,0.0000,6.1048,0.0000,3.2840,0.0000,6.5124,0.0000,1.7262,0.0000,7.9659,0.0000,2.2696,0.0000,9.0553,0.0000,0.7985,0.0000,0.8036,0.0000,0.7983,0.0000,0.8032,0.0000,24.3821,0.0000,75.6179,0.0000,24.0095,0.0000,75.9905,0.0000
82,241289.1286,0.0000,713210.1620,0.0000,232018.1777,0.0000,694562.7721,0.0000,0.0045,0.0000,0.0063,0.0000,0.0045,0.0000,0.0060,0.0000,2.8835,0.0000,6.0879,0.0000,3.2840,0.0000,6.5124,0.0000,1.7510,0.0000,7.9211,0.0000,2.2700,0.0000,9.0570,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8033,0.0000,25.2791,0.0000,74.7209,0.0000,25.0402,0.0000,74.9598,0.0000
83,239184.9133,0.0000,710895.7092,0.0000,236505.6754,0.0000,696210.2181,0.0000,0.0045,0.0000,0.0063,0.0000,0.0045,0.0000,0.0060,0.0000,2.8583,0.0000,6.0682,0.0000,3.0614,0.0000,6.6793,0.0000,1.7206,0.0000,7.8708,0.0000,1.9734,0.0000,9.5202,0.0000,0.7985,0.0000,0.8036,0.0000,0.7985,0.0000,0.8030,0.0000,25.1752,0.0000,74.8248,0.0000,25.3567,0.0000,74.6433,0.0000
84,239346.0120,0.0000,715119.6206,0.0000,235808.5789,0.0000,699979.9125,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0060,0.0000,2.9253,0.0000,6.1042,0.0000,3.0614,0.0000,6.4010,0.0000,1.8021,0.0000,7.9655,0.0000,1.9738,0.0000,8.7534,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8034,0.0000,25.0764,0.0000,74.9236,0.0000,25.1989,0.0000,74.8011,0.0000
85,243312.7601,0.0000,743852.5665,0.0000,247840.3265,0.0000,734948.1957,0.0000,0.0043,0.0000,0.0066,0.0000,0.0043,0.0000,0.0065,0.0000,3.0429,0.0000,6.0609,0.0000,3.1170,0.0000,6.4567,0.0000,1.9506,0.0000,7.8524,0.0000,2.0463,0.0000,8.8978,0.0000,0.7987,0.0000,0.8036,0.0000,0.7986,0.0000,0.8031,0.0000,24.6476,0.0000,75.3524,0.0000,25.2181,0.0000,74.7819,0.0000
86,241373.6843,0.0000,753831.1851,0.0000,238506.1209,0.0000,735797.4010,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.9500,0.0000,6.0505,0.0000,2.7831,0.0000,6.2340,0.0000,1.8331,0.0000,7.8258,0.0000,1.6332,0.0000,8.3026,0.0000,0.7986,0.0000,0.8036,0.0000,0.7990,0.0000,0.8034,0.0000,24.2537,0.0000,75.7463,0.0000,24.4797,0.0000,75.5203,0.0000
87,227244.6346,0.0000,715066.8112,0.0000,217136.8176,0.0000,704909.7494,0.0000,0.0043,0.0000,0.0064,0.0000,0.0042,0.0000,0.0062,0.0000,2.8420,0.0000,6.0084,0.0000,3.3953,0.0000,6.5680,0.0000,1.7013,0.0000,7.7183,0.0000,2.4256,0.0000,9.2108,0.0000,0.7986,0.0000,0.8037,0.0000,0.7982,0.0000,0.8032,0.0000,24.1157,0.0000,75.8843,0.0000,23.5494,0.0000,76.4506,0.0000
88,226453.1025,0.0000,722565.0100,0.0000,212919.3566,0.0000,704230.2573,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0062,0.0000,2.8321,0.0000,5.9780,0.0000,3.4510,0.0000,5.9001,0.0000,1.6892,0.0000,7.6395,0.0000,2.5053,0.0000,7.4483,0.0000,0.7986,0.0000,0.8036,0.0000,0.7982,0.0000,0.8039,0.0000,23.8618,0.0000,76.1382,0.0000,23.2153,0.0000,76.7847,0.0000
89,229174.2489,0.0000,695042.3845,0.0000,224527.1857,0.0000,682326.5335,0.0000,0.0043,0.0000,0.0062,0.0000,0.0043,0.0000,0.0060,0.0000,2.8661,0.0000,6.0285,0.0000,2.3378,0.0000,6.2897,0.0000,1.7300,0.0000,7.7676,0.0000,1.1537,0.0000,8.4499,0.0000,0.7986,0.0000,0.8036,0.0000,0.7993,0.0000,0.8033,0.0000,24.7966,0.0000,75.2034,0.0000,24.7589,0.0000,75.2411,0.0000
90,237977.4027,0.0000,725253.2386,0.0000,232854.0566,0.0000,706693.9096,0.0000,0.0044,0.0000,0.0064,0.0000,0.0043,0.0000,0.0061,0.0000,2.9085,0.0000,6.0940,0.0000,3.3953,0.0000,6.5680,0.0000,1.7816,0.0000,7.9386,0.0000,2.4247,0.0000,9.2090,0.0000,0.7986,0.0000,0.8036,0.0000,0.7981,0.0000,0.8032,0.0000,24.7062,0.0000,75.2938,0.0000,24.7836,0.0000,75.2164,0.0000
91,235722.8797,0.0000,743444.2420,0.0000,234820.5446,0.0000,724627.0089,0.0000,0.0043,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.9480,0.0000,6.0575,0.0000,3.0614,0.0000,6.2340,0.0000,1.8306,0.0000,7.8445,0.0000,1.9738,0.0000,8.3042,0.0000,0.7986,0.0000,0.8036,0.0000,0.7986,0.0000,0.8035,0.0000,24.0738,0.0000,75.9262,0.0000,24.4746,0.0000,75.5254,0.0000
92,241559.0893,0.0000,732908.8878,0.0000,242086.2316,0.0000,717399.2053,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0062,0.0000,2.9523,0.0000,6.1583,0.0000,3.1727,0.0000,6.6793,0.0000,1.8358,0.0000,8.1082,0.0000,2.1200,0.0000,9.5238,0.0000,0.7986,0.0000,0.8037,0.0000,0.7986,0.0000,0.8032,0.0000,24.7888,0.0000,75.2112,0.0000,25.2308,0.0000,74.7692,0.0000
93,222711.8160,0.0000,697142.7803,0.0000,209760.3897,0.0000,682445.1311,0.0000,0.0043,0.0000,0.0062,0.0000,0.0043,0.0000,0.0059,0.0000,2.7853,0.0000,6.0467,0.0000,2.8944,0.0000,6.6237,0.0000,1.6337,0.0000,7.8151,0.0000,1.7651,0.0000,9.3658,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8032,0.0000,24.2116,0.0000,75.7884,0.0000,23.5103,0.0000,76.4897,0.0000
94,223781.9316,0.0000,703592.1090,0.0000,205866.8890,0.0000,691607.1702,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0060,0.0000,2.7986,0.0000,6.0058,0.0000,2.8387,0.0000,6.0671,0.0000,1.6499,0.0000,7.7127,0.0000,1.6995,0.0000,7.8743,0.0000,0.7986,0.0000,0.8037,0.0000,0.7990,0.0000,0.8039,0.0000,24.1307,0.0000,75.8693,0.0000,22.9385,0.0000,77.0615,0.0000
95,218400.0983,0.0000,716257.7587,0.0000,203468.5641,0.0000,699361.8431,0.0000,0.0042,0.0000,0.0064,0.0000,0.0043,0.0000,0.0061,0.0000,2.7964,0.0000,6.0184,0.0000,3.1727,0.0000,6.3454,0.0000,1.6469,0.0000,7.7446,0.0000,2.1192,0.0000,8.6034,0.0000,0.7986,0.0000,0.8037,0.0000,0.7984,0.0000,0.8035,0.0000,23.3668,0.0000,76.6332,0.0000,22.5367,0.0000,77.4633,0.0000
96,227770.5369,0.0000,718866.7201,0.0000,212953.4639,0.0000,702636.0396,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0063,0.0000,2.8485,0.0000,5.9474,0.0000,3.4510,0.0000,6.5680,0.0000,1.7090,0.0000,7.5612,0.0000,2.5063,0.0000,9.2072,0.0000,0.7986,0.0000,0.8036,0.0000,0.7983,0.0000,0.8031,0.0000,24.0610,0.0000,75.9390,0.0000,23.2586,0.0000,76.7414,0.0000
97,229018.9650,0.0000,710302.2178,0.0000,218262.8196,0.0000,690647.8057,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0059,0.0000,2.8641,0.0000,6.0631,0.0000,2.9500,0.0000,7.0133,0.0000,1.7275,0.0000,7.8556,0.0000,1.8332,0.0000,10.4819,0.0000,0.7985,0.0000,0.8035,0.0000,0.7986,0.0000,0.8026,0.0000,24.3813,0.0000,75.6187,0.0000,24.0137,0.0000,75.9863,0.0000
98,229438.5994,0.0000,703446.2735,0.0000,218754.0447,0.0000,686524.8923,0.0000,0.0043,0.0000,0.0062,0.0000,0.0043,0.0000,0.0058,0.0000,2.8694,0.0000,6.1014,0.0000,2.8944,0.0000,6.5124,0.0000,1.7342,0.0000,7.9583,0.0000,1.7657,0.0000,9.0605,0.0000,0.7986,0.0000,0.8036,0.0000,0.7988,0.0000,0.8034,0.0000,24.5945,0.0000,75.4055,0.0000,24.1643,0.0000,75.8357,0.0000
99,218216.1699,0.0000,701941.9074,0.0000,207324.1160,0.0000,693122.0143,0.0000,0.0042,0.0000,0.0063,0.0000,0.0043,0.0000,0.0061,0.0000,2.7940,0.0000,5.9917,0.0000,2.8944,0.0000,6.7907,0.0000,1.6441,0.0000,7.6730,0.0000,1.7654,0.0000,9.8364,0.0000,0.7985,0.0000,0.8036,0.0000,0.7988,0.0000,0.8029,0.0000,23.7151,0.0000,76.2849,0.0000,23.0246,0.0000,76.9754,0.0000
100,226270.7918,0.0000,700700.7018,0.0000,214197.3586,0.0000,688802.8745,0.0000,0.0043,0.0000,0.0062,0.0000,0.0043,0.0000,0.0059,0.0000,2.8298,0.0000,6.0776,0.0000,3.1170,0.0000,6.7907,0.0000,1.6864,0.0000,7.8964,0.0000,2.0459,0.0000,9.8401,0.0000,0.7986,0.0000,0.8036,0.0000,0.7985,0.0000,0.8030,0.0000,24.4097,0.0000,75.5903,0.0000,23.7206,0.0000,76.2794,0.0000
101,220550.4603,0.0000,727103.1116,0.0000,209401.6995,0.0000,708037.6614,0.0000,0.0042,0.0000,0.0065,0.0000,0.0043,0.0000,0.0062,0.0000,2.8239,0.0000,6.0155,0.0000,3.0057,0.0000,6.9020,0.0000,1.6796,0.0000,7.7355,0.0000,1.9034,0.0000,10.1596,0.0000,0.7986,0.0000,0.8036,0.0000,0.7987,0.0000,0.8028,0.0000,23.2733,0.0000,76.7267,0.0000,22.8246,0.0000,77.1754,0.0000
102,224684.4493,0.0000,677729.9311,0.0000,213476.2143,0.0000,665496.9537,0.0000,0.0043,0.0000,0.0060,0.0000,0.0042,0.0000,0.0057,0.0000,2.8099,0.0000,6.0743,0.0000,3.6736,0.0000,6.4010,0.0000,1.6627,0.0000,7.8860,0.0000,2.8362,0.0000,8.7534,0.0000,0.7985,0.0000,0.8036,0.0000,0.7978,0.0000,0.8034,0.0000,24.8981,0.0000,75.1019,0.0000,24.2870,0.0000,75.7130,0.0000
103,222781.9416,0.0000,705191.2323,0.0000,211902.6224,0.0000,693571.8098,0.0000,0.0043,0.0000,0.0063,0.0000,0.0043,0.0000,0.0060,0.0000,2.7861,0.0000,6.0195,0.0000,3.3397,0.0000,5.9557,0.0000,1.6346,0.0000,7.7437,0.0000,2.3458,0.0000,7.5880,0.0000,0.7985,0.0000,0.8035,0.0000,0.7981,0.0000,0.8039,0.0000,24.0074,0.0000,75.9926,0.0000,23.4024,0.0000,76.5976,0.0000
104,227265.0246,0.0000,719464.9107,0.0000,218726.4314,0.0000,709526.2088,0.0000,0.0043,0.0000,0.0065,0.0000,0.0043,0.0000,0.0064,0.0000,2.8422,0.0000,5.9523,0.0000,2.8944,0.0000,5.9557,0.0000,1.7012,0.0000,7.5729,0.0000,1.7651,0.0000,7.5851,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8037,0.0000,24.0053,0.0000,75.9947,0.0000,23.5632,0.0000,76.4368,0.0000
105,227503.2688,0.0000,715422.2240,0.0000,222557.9471,0.0000,703825.7783,0.0000,0.0042,0.0000,0.0063,0.0000,0.0042,0.0000,0.0060,0.0000,2.9129,0.0000,6.1068,0.0000,3.0057,0.0000,6.2897,0.0000,1.7865,0.0000,7.9704,0.0000,1.9027,0.0000,8.4532,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8035,0.0000,24.1274,0.0000,75.8726,0.0000,24.0244,0.0000,75.9756,0.0000
106,229149.3309,0.0000,720152.8842,0.0000,226926.0408,0.0000,706268.5092,0.0000,0.0042,0.0000,0.0064,0.0000,0.0041,0.0000,0.0062,0.0000,2.9340,0.0000,6.0511,0.0000,2.8387,0.0000,6.0114,0.0000,1.8129,0.0000,7.8256,0.0000,1.6982,0.0000,7.7246,0.0000,0.7985,0.0000,0.8035,0.0000,0.7988,0.0000,0.8036,0.0000,24.1387,0.0000,75.8613,0.0000,24.3171,0.0000,75.6829,0.0000
107,220708.6935,0.0000,680555.1884,0.0000,212911.5500,0.0000,669864.6165,0.0000,0.0042,0.0000,0.0060,0.0000,0.0043,0.0000,0.0057,0.0000,2.8259,0.0000,6.0996,0.0000,3.3953,0.0000,6.7907,0.0000,1.6812,0.0000,7.9504,0.0000,2.4237,0.0000,9.8383,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8030,0.0000,24.4888,0.0000,75.5112,0.0000,24.1184,0.0000,75.8816,0.0000
108,213292.6534,0.0000,679128.5331,0.0000,206524.6546,0.0000,666905.6463,0.0000,0.0041,0.0000,0.0061,0.0000,0.0041,0.0000,0.0059,0.0000,2.7976,0.0000,5.9871,0.0000,3.1170,0.0000,6.7907,0.0000,1.6480,0.0000,7.6609,0.0000,2.0443,0.0000,9.8326,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8028,0.0000,23.9004,0.0000,76.0996,0.0000,23.6452,0.0000,76.3548,0.0000
